path,ticker,analysis_type,date,report_provider,reviewer_provider,reviewer_model,verdict,score,data_integrity,completeness,depth,consistency,language,grounded,issues,rationale
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/0050/fundamental_analysis_2026-09-18_gemini.md,0050,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的穿透 ROIC 達 21.8% 與 WACC 8.35% 的數據未能提供合理的來源，且這些數字在其他章節中未能得到一致的支持。 | 報告中提到的現金流轉換率 92.1% 與其他數據存在矛盾，未能清楚解釋其合理性。 | 報告的結論與執行摘要中的評級存在不一致，執行摘要給予買入評級，但在風險矩陣中卻提到高風險。 | 報告中使用的專業術語不夠準確，部分術語的使用不符合行業標準。 | 報告中存在多處語句不通順，影響了整體的可讀性。,報告在數據誠信和一致性方面存在重大問題，特定數據缺乏支持且相互矛盾，導致整體可信度下降。深度分析不足，未能充分探討數據背後的原因和影響，影響了報告的完整性。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/amd/fundamental_analysis_2026-09-18_gemini.md,amd,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM營收達$41.31B（YoY +50.1%）與TTM P/E 142.8x的數字不合理，因為這樣的P/E比率不符合該營收增長率的合理預期。 | 報告中提到的Forward P/E 35.95x與TTM P/E 142.8x之間的差異未能提供合理解釋，造成數據矛盾。 | 在執行摘要中提到的安全邊際MOS +12.9%與後續的加權合理價值$643.08的計算過程不夠清晰，缺乏詳細推導。 | 報告中對於風險矩陣的評分與具體風險項目之間的關聯性不夠明確，缺乏深入分析。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠流暢，影響閱讀體驗。,報告在數據誠信和分析深度上存在明顯問題，特別是數字的合理性和內部一致性不足，導致整體品質不達標。雖然語言品質尚可，但無法彌補其他維度的缺陷，因此不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/amzn/fundamental_analysis_2026-09-18_gemini.md,amzn,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM營收達$775.68B，年增19.6%與TTM營收$775.68B的數字不一致。 | 報告中提到的每股內在價值$310.02與加權合理價值$310.15存在矛盾。 | 報告中提到的安全邊際MOS為+18.2%，但在不同章節的計算方式不一致。 | 報告中提到的FCF轉換率僅為2.38%，顯示出現金流轉換能力不足，未能提供足夠的深度分析。 | 報告中使用的專業術語有時不夠準確，例如對於資本支出的描述不夠清晰。,報告在數據誠信和分析深度上存在明顯問題，數據之間存在矛盾，且缺乏深入的推論和分析，導致整體品質不符合發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/avav/fundamental_analysis_2026-09-18_gemini.md,avav,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到 FY2026 GAAP 淨利受巨額非現金收購攤銷與整合成性格支出壓抑至 -$265.12M，但未提供具體的數據來源。 | 報告中提到的 Forward P/E 35.79x 與同業相比顯示溢價，但未提供同業的具體數據以供比較。 | 在不同章節中提到的現金流量數據存在不一致，例如 FY2026 FCF 為 -$164.62M，卻在其他地方未能清楚解釋其影響。 | 報告中提到的安全邊際 (MOS) +18.8% 與目標價 $205.00 的計算過程不夠清晰，缺乏詳細推導。 | 報告中使用的專業術語有時不夠準確，例如對於無人機市場的描述未能清楚界定其範疇。,報告在數據誠信方面存在重大問題，特別是數字的來源不明和不一致，導致整體可信度下降。分析深度和一致性也不足，無法支持其結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/avgo/fundamental_analysis_2026-09-18_gemini.md,avgo,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的TTM營收$89.10B與YoY增長85.5%不合理，因為這意味著去年營收僅為$48.00B，這對於博通來說是不可能的。 | 報告中多次提到的Forward P/E為18.45x，但在相對估值分析中卻顯示為45.55x，存在矛盾。 | 報告中提到的安全邊際MOS為+14.2%，但在其他部分卻顯示為-9.6%，數據不一致。 | 報告中使用的專業術語不夠準確，例如對於FCF的描述不夠清晰，可能導致誤解。 | 報告中存在多處未填寫的佔位符，例如'現金儲備 $23.98B'的具體數字未能提供，影響完整性。,報告在數據誠信方面存在重大問題，特別是關於營收和估值的數字不合理且自相矛盾，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/grab/fundamental_analysis_2026-09-18_gemini.md,grab,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到 FY25 營收 $3.37B，卻在其他地方提到 TTM 營收達 $3.73B，數字不一致。 | 報告中提到的安全邊際 MOS 為 +39.7%，但在結論中卻未明確提及，造成完整性不足。 | 報告中提到的 DCF 內在價值 $4.54 與加權合理價值 $4.64 之間的推導過程不夠清晰，缺乏深度分析。 | 報告中提到的風險矩陣中，風險評分與具體風險項目之間的關聯性不夠明確，造成一致性不足。 | 報告中使用的專業術語有時不夠準確，例如對於財務指標的解釋不夠清晰。,報告在數據誠信方面存在明顯矛盾，特別是營收數字不一致，導致整體評分低於可發佈標準。雖然報告有一定的完整性，但深度和一致性不足，無法支持其結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/intc/fundamental_analysis_2026-09-18_gemini.md,intc,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,4,yes,報告中提到的 Forward P/E 52.67x 與同業中位數的比較缺乏具體數據支持，可能導致數據誤導。 | 報告中提到的 DCF 內在價值 $95.42 與現價 $108.60 的溢價 +13.8% 可能不合理，未提供足夠的數據支持。 | 報告中提到的 ROIC -3.2% 與 WACC 10.96% 的比較未能清楚解釋其影響，導致分析深度不足。 | 報告中多次提到的 '現價' 與 '目標價' 之間的關係未能保持一致，造成內部矛盾。 | 報告中使用的專業術語雖然正確，但部分段落表達不夠清晰，影響整體可讀性。,報告在數據誠信方面存在明顯問題，數據支持不足且存在矛盾，導致整體評分偏低。雖然語言品質尚可，但深度和一致性不足，無法達到可發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/ktos/fundamental_analysis_2026-09-18_gemini.md,ktos,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 'TTM 營收 $1.52B（YoY +30.5%）' 與後續數據不一致，造成數據誠信問題。 | 報告中多次提到的 '安全邊際 MOS 27.0%' 與 '現價 $47.46' 的計算方式不清楚，缺乏透明度。 | 在 '風險矩陣' 中，風險評分與具體風險項目的描述不夠深入，未能提供足夠的分析。 | 報告中 '評級 + 信心度' 與結論部分的評級不一致，造成內部一致性問題。 | 報告中使用的專業術語有時不夠準確，例如 '護城河評分' 的定義不明確。,報告在數據誠信方面存在明顯問題，特別是數字不一致和缺乏透明度，導致整體評分偏低。分析深度和內部一致性也不足，無法支持其結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/meta/fundamental_analysis_2026-09-18_gemini.md,meta,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM營收228.25B與YoY增長28.0%不一致，因為這意味著去年營收約178.75B，但報告中未提供該數據的來源或合理性。 | 報告中提到的現金流量TTM為21.55B，但在不同章節中對於FCF的計算和解釋不一致，造成混淆。 | 在風險矩陣中，對於Reality Labs虧損的描述過於簡略，未提供具體數字或影響評估，缺乏深度分析。 | 報告中對於估值的推導過程缺乏詳細的數據支持，特別是在DCF模型的假設上，未能充分說明選擇的依據。 | 報告中使用的專業術語雖然正確，但部分段落的語言表達不夠流暢，影響了整體可讀性。,報告在數據誠信和分析深度上存在明顯缺陷，特別是數據的合理性和一致性不足，導致整體評分低於可發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mrvl/fundamental_analysis_2026-09-18_gemini.md,mrvl,fundamental_analysis,2026-09-18,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 'TTM 營收 $9.45B' 與 'FY2026 營收 $8.19B' 之間存在矛盾。 | 報告中 'GAAP 營業利益率' 的數字在不同章節中不一致，造成數據誠信問題。 | 報告中提到的 '現金儲備充裕達 $3.93B' 與 '淨負債 $1.35B' 的財務狀況未能充分解釋其影響。 | 報告對於風險的分析深度不足，僅列出風險項目而缺乏具體的應對措施。 | 報告中使用的專業術語有時不夠準確，例如對於 '護城河' 的評估未能提供具體的量化指標。,報告在數據誠信和分析深度上存在明顯缺陷，特別是數據矛盾和缺乏具體的風險應對措施，導致整體品質不達標。
