path,ticker,analysis_type,date,report_provider,reviewer_provider,reviewer_model,verdict,score,data_integrity,completeness,depth,consistency,language,grounded,issues,rationale
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/0050/fundamental_analysis_2026-09-19_gemini.md,0050,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的「穿透營收 3 年 CAGR 達 17.8%」與「2024-2027 穿透營收 CAGR 達 15.2%」存在矛盾。 | 報告中提到的「穿透 ROIC 24.8% vs WACC 8.12%」未能提供足夠的數據支持，缺乏詳細的計算過程。 | 在風險矩陣中，地緣政治風險的評分為 7.8/10，但未提供具體的量化依據。 | 報告中多次使用「穿透」一詞，但未清楚定義其具體含義，可能造成讀者困惑。 | 報告中有多處使用簡體字，如「台灣證券交易所」未統一使用繁體中文。,報告在數據誠信和分析深度上存在明顯缺陷，數據之間存在矛盾，且缺乏足夠的支持證據，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/amd/fundamental_analysis_2026-09-19_gemini.md,amd,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 'TTM 營收年增 50.1%' 與 '最新季度淨利成長率達 159.5%' 之間的數據未能相互印證。 | 報告中提到的 'Forward P/E 35.95x' 與 'Trailing P/E 達 142.81x' 之間的解釋不夠清晰，可能造成誤解。 | 在 '安全邊際 MOS 為 -5.1%' 的部分，未提供足夠的背景說明，導致讀者難以理解其意義。 | 報告中對於 'AI 供應鏈封裝瓶頸' 的風險評估缺乏具體數據支持，顯得過於籠統。 | 報告中對於 '建議買入區間 $425-$480' 的依據未能充分展開，缺乏詳細的分析支持。,報告在數據誠信和分析深度上存在明顯缺陷，部分數據相互矛盾，且缺乏足夠的支持性證據，導致整體可信度下降。雖然語言品質尚可，但無法彌補其他維度的不足，因此不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/amzn/fundamental_analysis_2026-09-19_gemini.md,amzn,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的TTM營收達$775.68B，但在不同章節中未能保持一致性。 | 報告中提到的營業利益率由FY2022的2.4%躍升至13.7%，但未提供合理的解釋或數據支持。 | 在現金流量分析中，TTM FCF壓縮至$3.22B的原因未能充分說明。 | 報告中提到的安全邊際MOS為+15.9%，但未能與其他數據相符，顯示出數據誠信問題。 | 報告中使用的專業術語不夠準確，部分表述模糊，影響理解。,報告在數據誠信方面存在重大問題，特別是數字不一致和缺乏支持的推論，導致整體品質不達標。雖然有些部分可接受，但整體分數低於2，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/avav/fundamental_analysis_2026-09-19_gemini.md,avav,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到 FY2026 營收為 $1.98B，但在其他地方提到的數字與此不一致。 | 報告中提到的 GAAP EPS 為 -$4.06，與其他數據的推導不一致。 | 在風險矩陣中，商譽減損的風險評分為 7.2/10，但在其他地方未能提供足夠的支持。 | 報告中提到的安全邊際 MOS 為 27.0%，但在其他部分的計算中未能清楚說明。 | 報告的結論部分缺乏對主要數據的深入分析，僅重複了數字，未提供足夠的推論。,報告存在數據不一致和分析深度不足的問題，特別是在關鍵數字的推導和風險評估上，這影響了整體的可信度和完整性。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/avgo/fundamental_analysis_2026-09-19_gemini.md,avgo,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,4,yes,報告中提到的 'TTM 營收 $89.10B（YoY +85.5%）' 與 'FY2025 $63.89B' 的數字不一致，前者的增長率無法合理推導出後者的基數。 | 報告中提到的 'Forward P/E 僅 18.45x' 與 'PEG 僅 0.35' 的數字未能提供足夠的背景或來源，無法驗證其合理性。 | 在 '風險矩陣' 中提到的風險評分與具體緩解措施之間缺乏一致性，未能清楚說明如何應對這些風險。 | 報告中多次提到的 '安全邊際 MOS +23.5%' 與 '現價 $357.61 折價 21.7%' 的計算過程不夠清晰，缺乏詳細推導。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠流暢，影響了整體可讀性。,報告在數據誠信方面存在明顯問題，特別是數字之間的矛盾和缺乏來源，導致整體評分偏低。雖然報告結構完整，但分析深度和內部一致性不足，無法達到可發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/grab/fundamental_analysis_2026-09-19_gemini.md,grab,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 'TTM 營收年增 21.9%' 與 'TTM 營收達 $3.73B（YoY +21.5%）' 數據不一致。 | 報告中提到的 'GAAP 淨利 $598M' 與 'TTM 淨利率 16.0%' 的推導過程不明確。 | 在 '風險矩陣' 中，風險評分與具體風險項目的描述不一致，缺乏清晰的邏輯關聯。 | 報告中多次使用 'TTM' 但未明確定義，可能造成讀者困惑。 | 報告結尾的免責聲明過於簡略，未能充分提醒投資風險。,報告在數據誠信和分析深度上存在明顯問題，數據不一致和推導過程不明確影響了整體可信度。雖然語言品質尚可，但整體分數低於可發佈標準，故判定為不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/intc/fundamental_analysis_2026-09-19_gemini.md,intc,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM GAAP淨利虧損$11.29B與其他數據不一致，造成數據誠信問題。 | 報告中提到的Forward P/E 52.7x與相對估值分析中的數據不一致，顯示內部矛盾。 | 報告中對於安全邊際的計算存在問題，MOS為-39.6%但未提供合理的解釋。 | 報告的分析深度不足，許多數據僅為陳述，缺乏深入的推論與比較。 | 報告中使用的專業術語有時不夠準確，影響了語言品質。,報告在數據誠信、分析深度和內部一致性方面存在明顯問題，特別是數據不一致和缺乏深入分析，導致整體品質不達標，因此不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/ktos/fundamental_analysis_2026-09-19_gemini.md,ktos,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 TTM 營業利潤率為 -0.2%，但在不同章節中出現的數字不一致。 | 報告中提到的 DCF 內在價值為 $35.85，但在結論中卻給出不同的目標價。 | 報告中提到的自由現金流 (FCF) 為 -$118.29M，卻未能提供足夠的分析來解釋其影響。 | 報告中使用的專業術語不夠準確，例如對於 ROIC 和 WACC 的解釋不夠清晰。 | 報告中存在多處未填寫的佔位符，例如 'N/A' 和 'TBD'。,報告在數據誠信和一致性方面存在重大問題，特別是數字的矛盾和不一致，導致整體可信度下降。雖然報告在完整性和語言品質上尚可，但深度不足，無法支持其結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/meta/fundamental_analysis_2026-09-19_gemini.md,meta,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的TTM營收達$228.25B（YoY +28.0%）與後續數據不一致，造成數據誠信問題。 | 報告中提到的Forward P/E僅19.04x，與後續的相對估值分析不一致，顯示內部矛盾。 | 報告中多次提到的安全邊際（MOS）為15.0%，但在結論中卻未能清楚表達其意義。 | 報告中對於風險矩陣的分析過於簡略，缺乏深入的因果推論。 | 報告中出現了多次的數據未填寫或不明確的情況，例如'現金股利發放'的具體數字未明確列出。,報告在數據誠信和一致性方面存在明顯問題，數據之間的矛盾和不一致性影響了整體可信度。深度分析不足，未能充分探討數據背後的原因和影響，導致整體評分偏低。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mrvl/fundamental_analysis_2026-09-19_gemini.md,mrvl,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 GAAP 營利率修復至 16.7% 與其他數據不一致，造成數據誠信問題。 | 報告中提到的 TTM 營收達 $9.45B（YoY +36.5%）與其他數據不一致，造成數據誠信問題。 | 報告中提到的 DCF 內在價值 $278.36 與其他數據不一致，造成數據誠信問題。 | 報告中對於風險矩陣的評分與具體風險項目之間缺乏一致性。 | 報告中存在多處未填寫的佔位符，如 'N/A' 或 'TBD'。,報告在數據誠信方面存在嚴重問題，數據不一致和捏造的情況影響了整體可信度，導致無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/msft/fundamental_analysis_2026-09-19_gemini.md,msft,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,"報告中提到的 FY2026 營收 $3,318.4 億與淨利潤 $1,337.5 億的數字未能在其他章節中得到一致的支持或驗證。 | 報告中提到的 ROIC 達 28.5% 與 WACC 9.1% 的數字未能在其他章節中得到一致的支持或驗證。 | 報告中存在多處數據未能提供來源，導致數據誠信受到質疑。 | 報告的結論與內文分析方向存在矛盾，特別是在評級與目標價的設定上。 | 報告中使用的專業術語不夠準確，部分內容表述不夠清晰。",報告在數據誠信方面存在重大問題，特定數字未能得到一致支持，且缺乏來源，導致整體可信度下降。分析深度不足，結論與內文不一致，影響報告的整體品質。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mu/fundamental_analysis_2026-09-19_gemini.md,mu,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到TTM營收達$90.27B (YoY +345.7%)，但這樣的增長率不合理，因為前一年營收為$26.00B，無法支持如此高的增長。 | 報告中提到的Forward P/E僅6.50x，與同業歷史擴張期中位數12.5x相比，顯示出重度折價，但未提供足夠的市場背景或數據支持此評估。 | 報告中提到的安全邊際MOS為28.5%，但未清楚說明計算過程，導致數據的透明度不足。 | 報告中多次提到的數字（如淨現金$19.65B）在不同章節中未能保持一致性，影響整體可信度。 | 報告中使用的專業術語雖然大部分正確，但部分表述不夠清晰，可能影響讀者理解。,報告在數據誠信方面存在重大問題，特別是對於營收增長率的計算不合理，導致整體可信度下降。此外，報告的深度和一致性也不足，無法支持發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mu/fundamental_analysis_2026-09-20_gemini.md,mu,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,"報告中提到的營業利益率達 80.4% 似乎不合理，缺乏支持數據。 | 報告中多次提到的數字（如 $1,304.53 的加權合理價值）未能在其他章節中得到一致的支持。 | 在風險矩陣中，記憶體週期劇烈反轉的風險評分為 8.5/10，但未提供足夠的分析支持此評分。 | 報告中提到的安全邊際 MOS 22.1% 與其他數據的計算過程不夠清晰，缺乏透明度。 | 報告中使用的專業術語有時不夠準確，影響了整體的語言品質。",報告在數據誠信和一致性方面存在重大問題，特別是營業利益率的數據不合理，且多處數字前後矛盾，導致整體可信度下降。深度分析不足，未能充分支持結論，整體品質不符合發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nbis/fundamental_analysis_2026-09-19_gemini.md,nbis,fundamental_analysis,2026-09-19,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到TTM營收達到$1.36B，但在不同章節中對於營收的增長率描述不一致。 | 報告中提到的毛利率在不同章節中出現不同數字，造成數據矛盾。 | 在風險矩陣中提到的風險評分缺乏具體的量化依據，無法支持評分的合理性。 | 報告中對於未來預測的描述過於簡單，缺乏深入的分析與推論。 | 報告中出現了多次簡體字，未能全程使用繁體中文。,報告存在數據誠信問題，特別是數字不一致和矛盾，導致整體可信度下降。分析深度不足，缺乏必要的推論和比較，且部分內容未能保持一致性，影響報告的完整性和專業性。
