path,ticker,analysis_type,date,report_provider,reviewer_provider,reviewer_model,verdict,score,data_integrity,completeness,depth,consistency,language,grounded,issues,rationale
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/0050/fundamental_analysis_2026-09-20_gemini.md,0050,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,warn,3,3,4,3,3,4,yes,報告中提到的穿透 ROIC 達 22.4% 與合成 WACC 8.82% 的數據未提供來源，可能影響數據誠信。 | 在第 8.8 節中提到的安全邊際 MOS 為 +10.3%，但在其他部分的計算中未能一致反映。 | 報告中提到的悲觀情境目標價 NT$ 168.00 與基準情境目標價 NT$ 214.00 之間的差異未有充分解釋。 | 在第 11.6 節中提到的多頭論點失效條件中，若台積電市佔率跌破 75%，但未說明這一數字的依據。 | 報告中使用的專業術語雖然正確，但部分句子結構較為冗長，影響可讀性。,報告整體結構完整，語言品質良好，但在數據誠信、分析深度及內部一致性方面存在不足，特別是數據來源不明及部分數據前後不一致，需進一步修正。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/amd/fundamental_analysis_2026-09-20_gemini.md,amd,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 'TTM 營收達 $41.31B（YoY +50.1%）' 與後續數據不一致，造成數據誠信問題。 | 報告中多次出現 '現價 $559.82' 與 '基準 DCF 每股內在價值為 $598.66' 的數據，卻未能清楚解釋其來源。 | 在 '風險矩陣' 中，風險評分與具體應對措施的關聯性不明，缺乏深入分析。 | 報告中對於 'AI 加速器推動資料中心業務營收翻倍' 的論述過於簡單，缺乏具體數據支持。 | 報告中使用的專業術語有時不夠準確，例如 '護城河' 的定義未能清晰表達。,報告在數據誠信和分析深度上存在明顯缺陷，特別是數據不一致和缺乏深入推論，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/amzn/fundamental_analysis_2026-09-20_gemini.md,amzn,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM營收$775.68B與YoY增長19.6%不一致，因為這意味著去年營收約$648.68B，但報告中未提供該數據。 | 報告中提到的安全邊際MOS為17.7%，但在不同章節中對應的加權合理價值$308.20與現價$253.71的計算不一致。 | 報告中提到的AI Capex達$131.82B，卻未提供該數字的來源或合理性，影響數據誠信。 | 報告的分析深度不足，許多章節僅為數據羅列，缺乏深入的因果分析或比較。 | 報告中使用的專業術語有時不夠準確，例如對於資本支出的描述過於簡化，未能充分解釋其影響。,報告在數據誠信和一致性方面存在明顯問題，特別是數字之間的矛盾和缺乏來源，導致整體可信度下降。分析深度不足，未能提供足夠的推論和比較，影響了報告的質量。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/avav/fundamental_analysis_2026-09-20_gemini.md,avav,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到 FY2026 營收為 $1.98B，但在其他地方提到 TTM 營收達 $2.00B，數字不一致。 | 報告中提到 FY2026 GAAP 淨損為 $-265.12M，卻未提供足夠的背景解釋，導致分析深度不足。 | 在風險矩陣中，商譽減損風險的評分為 7.8/10，但未提供具體的評估依據，影響一致性。 | 報告中使用了多個專業術語，但部分術語的使用不夠準確，例如對於 ROIC 和 WACC 的解釋不夠清晰。 | 報告中出現了多次未填值的佔位符，例如在某些表格中出現了 'N/A'，影響完整性。,報告在數據誠信和一致性方面存在明顯問題，數字不一致且缺乏足夠的背景解釋，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/avgo/fundamental_analysis_2026-09-20_gemini.md,avgo,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,warn,3,3,4,3,3,4,yes,報告中提到的 'TTM 營收 $89.10B（YoY +85.5%）' 可能不合理，因為這樣的增長率需基於相對較低的基期。 | 在 '風險矩陣' 中提到的 '超大規模客戶自研晶片完全替代' 的風險評分為 8.2/10，這與其他風險的評分不一致。 | 報告中提到的 'Forward P/E 僅為 18.4x'，但在相對估值分析中卻顯示為 20.0x，存在矛盾。 | 在 '現金流量深度分析' 中，TTM FCF 的數字與其他章節的數字不一致，需進一步核實。 | 報告中使用的專業術語有時不夠精確，例如 '護城河' 的評分標準未明確說明。,報告在數據誠信和分析深度上存在一些問題，特別是數字的合理性和一致性。雖然報告結構完整，但部分數據可能不準確，影響整體可信度。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/goog/fundamental_analysis_2026-09-20_gemini.md,goog,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM營收$445.87B與YoY增長率+24.23%不一致，因為前述增長率應基於前一年數據計算。 | 報告中提到的Forward P/E 23.1x與相對估值分析中的數據不一致，因為相對估值分析中提到的Forward P/E為24.0x。 | 報告中提到的安全邊際MOS +14.8%與加權合理價值$404.14的計算不一致，因為現價$344.41與加權合理價值的差異應為$59.73。 | 報告中提到的每股內在價值$407.24與最終結論中的目標價$422.00不一致，因為這兩者的計算基礎不同。 | 報告中使用的專業術語有時不夠準確，例如對於資本支出的描述，應更清晰地區分資本支出與自由現金流的關係。,報告在數據誠信和一致性方面存在多處矛盾，影響了整體的可信度。數據的準確性和內部一致性是評估報告品質的關鍵，這些問題使得報告不符合發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/grab/fundamental_analysis_2026-09-20_gemini.md,grab,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 'TTM 營收 $3.73B（YoY +21.9%）' 與 'FY2025 營收 $3.37B' 之間存在矛盾。 | 報告中提到的 'GAAP EPS 達 $0.11' 與後續的 EPS 數據不一致，造成數據誠信問題。 | 在 '風險矩陣' 中提到的風險評分與後續的風險清單不一致，缺乏內部一致性。 | 報告中對於 '數位銀行放貸' 的描述過於簡略，缺乏深入分析。 | 報告中使用的專業術語有時不夠準確，例如 '數位銀行' 應更明確定義其業務範疇。,報告在數據誠信和分析深度上存在明顯問題，數據之間的矛盾影響了整體可信度，且缺乏深入的推論和分析，導致整體評分偏低。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/intc/fundamental_analysis_2026-09-20_gemini.md,intc,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 GAAP 淨虧損 $11.29B 與 Q2 2026 營收 $16.13B 的數字不一致，造成數據誠信問題。 | 報告中提到的 Forward P/E 52.67x 與 EV/EBITDA 34.69x 的評價過高，未提供合理的解釋或依據。 | 報告中提到的安全邊際 MOS -39.1%，顯示出報告對於風險的評估不足，缺乏深度分析。 | 報告中多次提到的數字與結論之間存在矛盾，例如對於現金流的評估與實際數據不符。 | 報告中使用的專業術語不夠準確，部分內容表達不夠清晰，影響理解。,報告在數據誠信、分析深度和內部一致性方面存在明顯缺陷，特別是數據不一致和缺乏合理解釋的情況，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/ktos/fundamental_analysis_2026-09-20_gemini.md,ktos,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 TTM 營業利益率僅為 -0.2%，這與其他數據（如 ROIC 1.1% vs WACC 8.8%）不一致。 | 報告中提到的 DCF 基準每股價值 $50.32 與加權合理價值 $53.80 的計算過程不夠清晰，缺乏詳細推導。 | 報告中提到的自由現金流 TTM 為 -$118.3M，卻未能充分解釋其對公司財務健康的影響。 | 報告中使用的專業術語有時不夠準確，例如對於護城河評分的解釋不夠深入。 | 報告中存在多處未填寫的佔位符，例如在數據表中出現的 'N/A' 或 'TBD'。,報告在數據誠信方面存在明顯問題，特別是數字之間的矛盾和不一致性，導致整體評分偏低。雖然報告結構完整，但分析深度不足，未能充分支持結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/meta/fundamental_analysis_2026-09-20_gemini.md,meta,fundamental_analysis,2026-09-20,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 TTM 營收 $228.25B 與 YoY +28.0% 的數字不合理，因為這意味著去年營收為 $178.75B，這並不符合 Meta 的歷史數據。 | 報告中提到的 DCF 每股價值 $765.42 與加權合理價值 $783.56 的推導過程缺乏透明度，無法驗證其合理性。 | 在風險矩陣中，對於風險的評估缺乏具體的數據支持，僅用主觀評分，無法讓讀者信服。 | 報告中多次提到的 'AI Capex' 影響未來現金流的說明過於簡略，缺乏深入分析。 | 報告中使用的專業術語有時不夠準確，例如對於 'EVA' 的解釋不夠清晰。,報告在數據誠信方面存在重大問題，特別是關於營收的數字不合理，導致整體評分下降。其他維度也顯示出深度和一致性不足，無法達到可發佈的標準。
